Year,Borough,IP,Volume
2008-12-01,Hillingdon,72.458609,182
2008-12-01,Hounslow,70.77303761,148
2008-12-01,Inner London,59.26075603,1642
2008-12-01,Islington,55.46076931,133
2008-12-01,Kensington & Chelsea,55.23432546,105
2008-12-01,Kingston upon Thames,66.41069059,80
2008-12-01,LONDON,63.02163547,4505
2008-12-01,Lambeth,60.32691435,151
2008-12-01,Lewisham,60.80707014,115
2008-12-01,Merton,63.31055715,154
2008-12-01,NORTH EAST,102.6627651,1710
2008-12-01,NORTH WEST,96.68639671,4694
2008-12-01,Newham,68.95335093,127
2008-12-01,Outer London,68.38867522,2863
2008-12-01,Redbridge,71.58250866,194
2008-12-01,Richmond upon Thames,59.39926834,138
2008-12-01,SOUTH EAST,75.64690835,7110
2008-12-01,SOUTH WEST,82.33848366,4822
2008-12-01,Southwark,58.87007711,111
2008-12-01,Sutton,71.6367943,135
2008-12-01,Tower Hamlets,62.86242668,130
2008-12-01,WEST MIDLANDS,89.4196198,3472
2008-12-01,Waltham Forest,61.85259516,124
2008-12-01,Wandsworth,58.74873006,170
2008-12-01,Westminster,55.2971057,145
2008-12-01,YORKS & THE HUMBER,95.49324294,3899
2009-01-01,Barking & Dagenham,75.79316265,48
2009-01-01,Barnet,63.85105207,139
2009-01-01,Bexley,73.77414466,82
2009-01-01,Brent,61.57335387,73
2009-01-01,Bromley,68.43855902,168
2009-01-01,Camden,58.05940507,96
2009-01-01,City of London,51.08253374,5
2009-01-01,Croydon,71.69605217,142
2009-01-01,EAST MIDLANDS,85.71442159,2245
2009-01-01,EAST OF ENGLAND,76.89263492,3100
2009-01-01,Ealing,62.45135625,96
2009-01-01,Enfield,69.17340877,88
2009-01-01,England,80.19131301,25782
2009-01-01,Greenwich,67.78954996,90
2009-01-01,Hackney,63.36462789,82
2009-01-01,Hammersmith & Fulham,59.7609083,71
2009-01-01,Haringey,58.82597777,75
2009-01-01,Harrow,66.74481285,101
2009-01-01,Havering,73.60517177,100
2009-01-01,Hillingdon,70.51464136,129
2009-01-01,Hounslow,69.96003526,91
2009-01-01,Inner London,58.10305034,1270
2009-01-01,Islington,53.41746974,93
2009-01-01,Kensington & Chelsea,50.90358319,78
2009-01-01,Kingston upon Thames,64.44397203,90
2009-01-01,LONDON,62.82591655,3269
2009-01-01,Lambeth,59.56337769,104
2009-01-01,Lewisham,60.13677878,110
2009-01-01,Merton,64.03365015,99
2009-01-01,NORTH EAST,101.3268327,1138
2009-01-01,NORTH WEST,93.70122812,3128
2009-01-01,Newham,67.98420371,84
2009-01-01,Outer London,67.24014824,1999
2009-01-01,Redbridge,69.97423896,130
2009-01-01,Richmond upon Thames,59.41279608,110
2009-01-01,SOUTH EAST,73.46398073,5129
2009-01-01,SOUTH WEST,81.4940857,3040
2009-01-01,Southwark,59.0735234,89
2009-01-01,Sutton,70.32825433,113
2009-01-01,Tower Hamlets,61.73435261,108
2009-01-01,WEST MIDLANDS,88.22592966,2356
2009-01-01,Waltham Forest,62.24911188,110
2009-01-01,Wandsworth,57.65876678,135
2009-01-01,Westminster,53.75413228,140
2009-01-01,YORKS & THE HUMBER,92.20508618,2377
2009-02-01,Barking & Dagenham,73.55783771,51
2009-02-01,Barnet,62.69219173,153
2009-02-01,Bexley,72.12370939,101
2009-02-01,Brent,62.39263926,58
2009-02-01,Bromley,66.88338412,158
2009-02-01,Camden,58.87061015,89
2009-02-01,City of London,50.1949976,6
2009-02-01,Croydon,70.94776334,160
2009-02-01,EAST MIDLANDS,84.51678494,2271
2009-02-01,EAST OF ENGLAND,75.18034568,3275
2009-02-01,Ealing,61.58181902,105
2009-02-01,Enfield,69.38907383,149
2009-02-01,England,79.34523129,26660
2009-02-01,Greenwich,67.22791248,72
2009-02-01,Hackney,60.59158189,79
2009-02-01,Hammersmith & Fulham,58.9336532,63
2009-02-01,Haringey,57.14514784,74
2009-02-01,Harrow,67.06912059,87
2009-02-01,Havering,73.4613295,85
2009-02-01,Hillingdon,67.72873008,102
2009-02-01,Hounslow,69.98279075,88
2009-02-01,Inner London,57.49998883,1290
2009-02-01,Islington,53.91885072,120
2009-02-01,Kensington & Chelsea,47.75169239,95
2009-02-01,Kingston upon Thames,61.34954921,68
2009-02-01,LONDON,62.02015755,3251
2009-02-01,Lambeth,59.5882314,92
2009-02-01,Lewisham,60.86920144,80
2009-02-01,Merton,65.46490693,107
2009-02-01,NORTH EAST,100.0555108,1200
2009-02-01,NORTH WEST,93.30853073,3232
2009-02-01,Newham,67.1251782,72
2009-02-01,Outer London,66.41940903,1961
2009-02-01,Redbridge,69.38852079,104
2009-02-01,Richmond upon Thames,60.51522732,104
2009-02-01,SOUTH EAST,72.38854435,4907
2009-02-01,SOUTH WEST,81.38558949,3286
2009-02-01,Southwark,57.61079792,89
2009-02-01,Sutton,67.60532968,112
2009-02-01,Tower Hamlets,63.60413379,121
2009-02-01,WEST MIDLANDS,87.2832608,2566
2009-02-01,Waltham Forest,61.31333503,97
2009-02-01,Wandsworth,57.81694185,175
2009-02-01,Westminster,51.926536,135
2009-02-01,YORKS & THE HUMBER,92.35487242,2672
2009-03-01,Barking & Dagenham,71.25499828,54
2009-03-01,Barnet,62.57695112,157
2009-03-01,Bexley,71.4710568,125
2009-03-01,Brent,62.86623966,70
2009-03-01,Bromley,65.82826784,195
2009-03-01,Camden,60.48444964,118
2009-03-01,City of London,50.9426097,8
2009-03-01,Croydon,70.10083697,221
2009-03-01,EAST MIDLANDS,84.54232312,3227
2009-03-01,EAST OF ENGLAND,73.7101916,4230
2009-03-01,Ealing,60.89712576,116
2009-03-01,Enfield,67.73929242,137
2009-03-01,England,78.54856069,34857
2009-03-01,Greenwich,65.4771294,122
2009-03-01,Hackney,62.3146813,93
2009-03-01,Hammersmith & Fulham,55.78086807,90
2009-03-01,Haringey,57.81628229,94
2009-03-01,Harrow,66.11761671,94
2009-03-01,Havering,74.59614201,116
2009-03-01,Hillingdon,66.44705461,163
2009-03-01,Hounslow,68.17742307,90
2009-03-01,Inner London,57.45870642,1687
2009-03-01,Islington,53.02607561,132
2009-03-01,Kensington & Chelsea,45.56490435,121
2009-03-01,Kingston upon Thames,58.97429432,90
2009-03-01,LONDON,61.37905885,4097
2009-03-01,Lambeth,57.79256983,129
2009-03-01,Lewisham,61.29953503,117
2009-03-01,Merton,64.82086147,104
2009-03-01,NORTH EAST,99.93439631,1680
2009-03-01,NORTH WEST,91.62972629,4298
2009-03-01,Newham,68.82847527,88
2009-03-01,Outer London,65.5057753,2410
2009-03-01,Redbridge,68.20065431,161
2009-03-01,Richmond upon Thames,60.04849,128
2009-03-01,SOUTH EAST,72.1756091,6482
2009-03-01,SOUTH WEST,80.64049972,4207
2009-03-01,Southwark,57.21203512,123
2009-03-01,Sutton,67.14817254,152
2009-03-01,Tower Hamlets,65.00340188,149
2009-03-01,WEST MIDLANDS,86.31424751,3224
2009-03-01,Waltham Forest,60.12900747,115
2009-03-01,Wandsworth,58.47546608,262
2009-03-01,Westminster,51.43989708,163
2009-03-01,YORKS & THE HUMBER,90.94075096,3412
2009-04-01,Barking & Dagenham,69.16393896,63
2009-04-01,Barnet,62.11783371,184
2009-04-01,Bexley,69.39918223,134
2009-04-01,Brent,63.72987723,96
2009-04-01,Bromley,64.73706995,230
2009-04-01,Camden,58.67595583,125
2009-04-01,City of London,44.06701428,9
2009-04-01,Croydon,70.16054752,209
2009-04-01,EAST MIDLANDS,84.83949057,3392
2009-04-01,EAST OF ENGLAND,74.87453957,4718
2009-04-01,Ealing,60.84562325,143
2009-04-01,Enfield,67.79606987,168
2009-04-01,England,79.21950302,37585
2009-04-01,Greenwich,64.65959026,88
2009-04-01,Hackney,57.02921234,152
2009-04-01,Hammersmith & Fulham,56.52718905,87
2009-04-01,Haringey,57.43183598,96
2009-04-01,Harrow,64.9243096,114
2009-04-01,Havering,74.00707609,142
2009-04-01,Hillingdon,66.15755692,169
2009-04-01,Hounslow,67.09288501,95
2009-04-01,Inner London,56.95369953,1691
2009-04-01,Islington,53.82955398,134
2009-04-01,Kensington & Chelsea,47.40245154,137
2009-04-01,Kingston upon Thames,58.12911137,112
2009-04-01,LONDON,60.90413383,4323
2009-04-01,Lambeth,56.03313524,128
2009-04-01,Lewisham,62.43112417,115
2009-04-01,Merton,61.88631908,116
2009-04-01,NORTH EAST,100.9510805,1708
2009-04-01,NORTH WEST,93.91636654,4467
2009-04-01,Newham,68.39640033,88
2009-04-01,Outer London,64.76567946,2632
2009-04-01,Redbridge,68.04637821,162
2009-04-01,Richmond upon Thames,59.29632067,175
2009-04-01,SOUTH EAST,72.91408158,7214
2009-04-01,SOUTH WEST,80.49502592,4753
2009-04-01,Southwark,56.42837496,100
2009-04-01,Sutton,66.83251577,129
2009-04-01,Tower Hamlets,63.09041302,115
2009-04-01,WEST MIDLANDS,86.53282308,3376
2009-04-01,Waltham Forest,58.7130349,103
2009-04-01,Wandsworth,58.45602808,239
2009-04-01,Westminster,52.07095146,166
2009-04-01,YORKS & THE HUMBER,92.90117519,3634
2009-05-01,Barking & Dagenham,67.44798207,67
2009-05-01,Barnet,62.50697951,191
2009-05-01,Bexley,69.70560377,174
2009-05-01,Brent,61.81912151,92
2009-05-01,Bromley,65.07467788,260
2009-05-01,Camden,57.5018719,157
2009-05-01,City of London,47.66109806,6
2009-05-01,Croydon,69.41340089,210
2009-05-01,EAST MIDLANDS,84.5179647,3899
2009-05-01,EAST OF ENGLAND,76.18584694,5438
2009-05-01,Ealing,60.88430402,161
2009-05-01,Enfield,67.55761276,193
2009-05-01,England,80.2245442,43500
2009-05-01,Greenwich,63.17118484,125
2009-05-01,Hackney,56.31564528,107
2009-05-01,Hammersmith & Fulham,56.30338943,129
2009-05-01,Haringey,57.53535526,117
2009-05-01,Harrow,64.93842894,112
2009-05-01,Havering,73.08310826,204
2009-05-01,Hillingdon,67.06617294,203
2009-05-01,Hounslow,67.24167563,120
2009-05-01,Inner London,57.13830719,1993
2009-05-01,Islington,53.28201389,127
2009-05-01,Kensington & Chelsea,50.60300985,137
2009-05-01,Kingston upon Thames,59.26467667,157
2009-05-01,LONDON,62.05605949,5011
2009-05-01,Lambeth,57.10505456,146
2009-05-01,Lewisham,60.58468967,143
2009-05-01,Merton,61.29006674,150
2009-05-01,NORTH EAST,102.0282046,1998
2009-05-01,NORTH WEST,94.25376029,4980
2009-05-01,Newham,65.92649089,98
2009-05-01,Outer London,64.65337089,3018
2009-05-01,Redbridge,69.11641457,149
2009-05-01,Richmond upon Thames,59.30963588,159
2009-05-01,SOUTH EAST,74.29015707,8509
2009-05-01,SOUTH WEST,81.82210648,5754
2009-05-01,Southwark,56.2256413,142
2009-05-01,Sutton,66.89165578,164
2009-05-01,Tower Hamlets,62.81410038,192
2009-05-01,WEST MIDLANDS,87.74919325,3865
2009-05-01,Waltham Forest,57.95380597,127
2009-05-01,Wandsworth,59.72471007,316
2009-05-01,Westminster,53.28791472,176
2009-05-01,YORKS & THE HUMBER,93.41107835,4046
2009-06-01,Barking & Dagenham,68.24807324,88
2009-06-01,Barnet,63.20313381,212
2009-06-01,Bexley,70.04498981,173
2009-06-01,Brent,62.25343913,104
2009-06-01,Bromley,66.08882391,299
2009-06-01,Camden,56.50051414,181
2009-06-01,City of London,44.50242649,18
2009-06-01,Croydon,69.04501264,278
2009-06-01,EAST MIDLANDS,86.6223293,4667
2009-06-01,EAST OF ENGLAND,76.13598638,6370
2009-06-01,Ealing,61.84104862,212
2009-06-01,Enfield,69.71382907,149
2009-06-01,England,81.10986806,51058
2009-06-01,Greenwich,63.08058363,161
2009-06-01,Hackney,53.6023942,191
2009-06-01,Hammersmith & Fulham,56.48278277,156
2009-06-01,Haringey,59.09928501,150
2009-06-01,Harrow,65.14862731,158
2009-06-01,Havering,71.95671887,177
2009-06-01,Hillingdon,67.34218515,225
2009-06-01,Hounslow,68.38781368,169
2009-06-01,Inner London,57.76501916,2496
2009-06-01,Islington,53.78200659,171
2009-06-01,Kensington & Chelsea,54.77972033,173
2009-06-01,Kingston upon Thames,59.74819621,121
2009-06-01,LONDON,62.95085755,6001
2009-06-01,Lambeth,58.51267765,153
2009-06-01,Lewisham,60.84463156,133
2009-06-01,Merton,59.98207189,220
2009-06-01,NORTH EAST,103.1307527,2218
2009-06-01,NORTH WEST,94.72006036,5807
2009-06-01,Newham,65.59306974,112
2009-06-01,Outer London,65.1055918,3505
2009-06-01,Redbridge,71.46540299,216
2009-06-01,Richmond upon Thames,59.9735733,207
2009-06-01,SOUTH EAST,75.2573526,10151
2009-06-01,SOUTH WEST,83.60797754,6581
2009-06-01,Southwark,57.24329818,191
2009-06-01,Sutton,66.50160939,182
2009-06-01,Tower Hamlets,62.57765539,260
2009-06-01,WEST MIDLANDS,87.90209718,4470
2009-06-01,Waltham Forest,57.97040958,154
2009-06-01,Wandsworth,62.38030405,369
2009-06-01,Westminster,52.31718139,238
2009-06-01,YORKS & THE HUMBER,94.09631298,4793
2009-07-01,Barking & Dagenham,70.02546619,110
2009-07-01,Barnet,65.26932045,327
2009-07-01,Bexley,71.38101943,230
2009-07-01,Brent,61.18441436,145
2009-07-01,Bromley,66.64785014,414
2009-07-01,Camden,58.61888069,224
2009-07-01,City of London,48.37637547,20
2009-07-01,Croydon,69.28307402,306
2009-07-01,EAST MIDLANDS,87.36265331,5131
2009-07-01,EAST OF ENGLAND,78.17044054,7811
2009-07-01,Ealing,63.9510785,248
2009-07-01,Enfield,70.51494283,249
2009-07-01,England,82.6563254,60332
2009-07-01,Greenwich,63.36162568,216
2009-07-01,Hackney,57.76322191,160
2009-07-01,Hammersmith & Fulham,57.40149258,209
2009-07-01,Haringey,61.01242898,189
2009-07-01,Harrow,66.19931798,218
2009-07-01,Havering,73.11521872,259
2009-07-01,Hillingdon,67.97446653,263
2009-07-01,Hounslow,70.09478542,183
2009-07-01,Inner London,59.18081552,3302
2009-07-01,Islington,55.0863347,283
2009-07-01,Kensington & Chelsea,58.64666838,232
2009-07-01,Kingston upon Thames,61.21246644,222
2009-07-01,LONDON,64.48908188,7900
2009-07-01,Lambeth,61.31322484,240
2009-07-01,Lewisham,60.5263776,213
2009-07-01,Merton,61.50999476,230
2009-07-01,NORTH EAST,103.2406088,2277
2009-07-01,NORTH WEST,96.16671365,6717
2009-07-01,Newham,66.50611807,130
2009-07-01,Outer London,66.14452593,4598
2009-07-01,Redbridge,72.79031089,237
2009-07-01,Richmond upon Thames,61.1661586,277
2009-07-01,SOUTH EAST,76.48047111,12207
2009-07-01,SOUTH WEST,84.5262523,7644
2009-07-01,Southwark,57.84114717,248
2009-07-01,Sutton,67.60232932,248
2009-07-01,Tower Hamlets,60.71440131,359
2009-07-01,WEST MIDLANDS,90.49289184,5279
2009-07-01,Waltham Forest,58.48261902,216
2009-07-01,Wandsworth,63.79969885,492
2009-07-01,Westminster,53.64641521,303
2009-07-01,YORKS & THE HUMBER,97.05339197,5366
2009-08-01,Barking & Dagenham,71.01017343,120
2009-08-01,Barnet,66.12229642,314
2009-08-01,Bexley,72.4569337,225
2009-08-01,Brent,62.15070858,149
2009-08-01,Bromley,66.69259175,393
2009-08-01,Camden,60.69334843,214
2009-08-01,City of London,46.00739903,20
2009-08-01,Croydon,69.74690118,351
2009-08-01,EAST MIDLANDS,88.72481794,4815
2009-08-01,EAST OF ENGLAND,79.10175019,7446
2009-08-01,Ealing,65.17918799,227
2009-08-01,Enfield,71.8228849,254
2009-08-01,England,83.60767225,56038
2009-08-01,Greenwich,65.26351132,219
2009-08-01,Hackney,59.09290284,199
2009-08-01,Hammersmith & Fulham,60.29865321,230
2009-08-01,Haringey,61.69454907,194
2009-08-01,Harrow,67.85124017,197
2009-08-01,Havering,74.07892417,230
2009-08-01,Hillingdon,68.68652257,229
2009-08-01,Hounslow,72.38774543,176
2009-08-01,Inner London,59.97283254,3172
2009-08-01,Islington,57.65872571,242
2009-08-01,Kensington & Chelsea,59.57700102,187
2009-08-01,Kingston upon Thames,62.81686756,175
2009-08-01,LONDON,65.05577925,7548
2009-08-01,Lambeth,61.91670881,246
2009-08-01,Lewisham,61.94713658,245
2009-08-01,Merton,63.97563777,201
2009-08-01,NORTH EAST,104.7121525,2126
2009-08-01,NORTH WEST,96.82601385,6010
2009-08-01,Newham,68.48693583,110
2009-08-01,Outer London,67.295647,4376
2009-08-01,Redbridge,73.4125828,225
2009-08-01,Richmond upon Thames,62.77300562,272
2009-08-01,SOUTH EAST,78.05581812,11294
2009-08-01,SOUTH WEST,85.4225368,7145
2009-08-01,Southwark,59.06777177,240
2009-08-01,Sutton,69.0988911,228
2009-08-01,Tower Hamlets,59.04062263,299
2009-08-01,WEST MIDLANDS,91.19051315,4887
2009-08-01,Waltham Forest,59.69372592,191
2009-08-01,Wandsworth,63.33635748,478
2009-08-01,Westminster,53.44314781,268
2009-08-01,YORKS & THE HUMBER,97.1420058,4767
2009-09-01,Barking & Dagenham,70.80778211,171
2009-09-01,Barnet,67.33457254,362
2009-09-01,Bexley,73.05029703,213
2009-09-01,Brent,61.23714822,149
2009-09-01,Bromley,67.35514318,435
2009-09-01,Camden,61.73788822,251
2009-09-01,City of London,49.91124714,19
2009-09-01,Croydon,70.6036526,318
2009-09-01,EAST MIDLANDS,88.82057418,4718
2009-09-01,EAST OF ENGLAND,80.0380003,7225
2009-09-01,Ealing,67.26886267,237
2009-09-01,Enfield,71.74055525,249
2009-09-01,England,84.40202877,56068
2009-09-01,Greenwich,67.41521209,201
2009-09-01,Hackney,61.99419945,166
2009-09-01,Hammersmith & Fulham,62.7089993,243
2009-09-01,Haringey,63.44122926,206
2009-09-01,Harrow,69.50589939,200
2009-09-01,Havering,74.60163822,246
2009-09-01,Hillingdon,70.0327075,211
2009-09-01,Hounslow,73.28632288,197
2009-09-01,Inner London,61.26081537,3335
2009-09-01,Islington,59.85491195,260
2009-09-01,Kensington & Chelsea,58.12053509,228
2009-09-01,Kingston upon Thames,65.0830858,204
2009-09-01,LONDON,66.40253594,7920
2009-09-01,Lambeth,62.70822164,252
2009-09-01,Lewisham,62.84580371,207
2009-09-01,Merton,66.01268246,221
2009-09-01,NORTH EAST,105.6076166,2098
2009-09-01,NORTH WEST,97.28849798,5975
2009-09-01,Newham,67.65399337,155
2009-09-01,Outer London,68.35340682,4585
2009-09-01,Redbridge,73.27774242,277
2009-09-01,Richmond upon Thames,64.12509735,275
2009-09-01,SOUTH EAST,79.07393027,11320
2009-09-01,SOUTH WEST,86.6617682,7165
2009-09-01,Southwark,60.54196036,248
2009-09-01,Sutton,70.62193194,228
2009-09-01,Tower Hamlets,60.83341034,304
2009-09-01,WEST MIDLANDS,91.34944878,4779
2009-09-01,Waltham Forest,61.3001595,191
2009-09-01,Wandsworth,63.26919216,473
2009-09-01,Westminster,56.6953495,323
2009-09-01,YORKS & THE HUMBER,96.95820745,4868
2009-10-01,Barking & Dagenham,71.19283348,145
2009-10-01,Barnet,67.18296951,395
2009-10-01,Bexley,73.89327662,233
2009-10-01,Brent,63.03096417,187
2009-10-01,Bromley,68.25100067,466
2009-10-01,Camden,61.22944301,241
2009-10-01,City of London,51.02518126,19
2009-10-01,Croydon,71.02117491,375
2009-10-01,EAST MIDLANDS,90.03062575,5528
2009-10-01,EAST OF ENGLAND,80.14256189,8142
2009-10-01,Ealing,68.02625068,268
2009-10-01,Enfield,72.28385732,307
2009-10-01,England,84.94433268,62974
2009-10-01,Greenwich,68.84990868,222
2009-10-01,Hackney,62.68063316,186
2009-10-01,Hammersmith & Fulham,62.71566001,196
2009-10-01,Haringey,64.77392039,215
2009-10-01,Harrow,69.56488967,195
2009-10-01,Havering,74.98381352,248
2009-10-01,Hillingdon,71.41719483,300
2009-10-01,Hounslow,73.1548167,197
2009-10-01,Inner London,61.98798922,3371
2009-10-01,Islington,60.27758827,248
2009-10-01,Kensington & Chelsea,56.09606,229
2009-10-01,Kingston upon Thames,66.15016171,195
2009-10-01,LONDON,66.72009604,8449
2009-10-01,Lambeth,64.11567598,295
2009-10-01,Lewisham,64.17741986,230
2009-10-01,Merton,66.39914338,255
2009-10-01,NORTH EAST,105.1036417,2438
2009-10-01,NORTH WEST,97.92662274,6903
2009-10-01,Newham,67.76173761,134
2009-10-01,Outer London,69.11063801,5078
2009-10-01,Redbridge,74.52569201,274
2009-10-01,Richmond upon Thames,65.94546306,303
2009-10-01,SOUTH EAST,79.48247284,12281
2009-10-01,SOUTH WEST,86.90211531,7984
2009-10-01,Southwark,60.2445266,304
2009-10-01,Sutton,71.06269288,270
2009-10-01,Tower Hamlets,64.82847025,258
2009-10-01,WEST MIDLANDS,92.5929811,5648
2009-10-01,Waltham Forest,62.23135114,243
2009-10-01,Wandsworth,63.9593027,501
2009-10-01,Westminster,57.63462731,315
2009-10-01,YORKS & THE HUMBER,98.41316419,5601
2009-11-01,Barking & Dagenham,71.46457574,158
2009-11-01,Barnet,67.39949878,366
2009-11-01,Bexley,74.28579719,194
2009-11-01,Brent,63.52215803,185
2009-11-01,Bromley,68.94045615,386
2009-11-01,Camden,58.39625916,212
2009-11-01,City of London,50.77534966,11
2009-11-01,Croydon,71.52263033,306
2009-11-01,EAST MIDLANDS,90.15403602,4944
2009-11-01,EAST OF ENGLAND,80.83684952,7780
2009-11-01,Ealing,67.61753671,243
2009-11-01,Enfield,72.44398737,281
2009-11-01,England,85.19243677,58583
2009-11-01,Greenwich,69.25297672,184
2009-11-01,Hackney,64.00447784,189
2009-11-01,Hammersmith & Fulham,62.71625679,205
2009-11-01,Haringey,64.92941929,197
2009-11-01,Harrow,69.55758614,203
2009-11-01,Havering,75.96374227,250
2009-11-01,Hillingdon,72.1492996,282
2009-11-01,Hounslow,72.71705035,191
2009-11-01,Inner London,62.47749005,3297
2009-11-01,Islington,59.57183332,271
2009-11-01,Kensington & Chelsea,57.38676848,226
2009-11-01,Kingston upon Thames,66.32956849,211
2009-11-01,LONDON,66.23761109,7962
2009-11-01,Lambeth,64.50715896,281
2009-11-01,Lewisham,64.59411916,205
2009-11-01,Merton,66.18312579,234
2009-11-01,NORTH EAST,105.9540309,2139
2009-11-01,NORTH WEST,98.25158435,6594
2009-11-01,Newham,68.21971101,139
2009-11-01,Outer London,69.43653873,4665
2009-11-01,Redbridge,74.16564291,273
2009-11-01,Richmond upon Thames,66.63894859,267
2009-11-01,SOUTH EAST,80.10359166,11681
2009-11-01,SOUTH WEST,87.33592738,7375
2009-11-01,Southwark,60.00025195,255
2009-11-01,Sutton,71.72102098,250
2009-11-01,Tower Hamlets,68.54116854,367
2009-11-01,WEST MIDLANDS,92.15269958,5002
2009-11-01,Waltham Forest,62.9803172,201
2009-11-01,Wandsworth,64.58078118,420
2009-11-01,Westminster,58.68040376,319
2009-11-01,YORKS & THE HUMBER,98.57350992,5106
2009-12-01,Barking & Dagenham,73.10786508,187
2009-12-01,Barnet,67.6738758,370
2009-12-01,Bexley,75.11828733,289
2009-12-01,Brent,64.4158886,263
2009-12-01,Bromley,69.37145448,502
2009-12-01,Camden,57.99650092,278
2009-12-01,City of London,52.56758263,16
2009-12-01,Croydon,72.82880707,471
2009-12-01,EAST MIDLANDS,91.48666172,6846
2009-12-01,EAST OF ENGLAND,81.21158743,10064
2009-12-01,Ealing,67.79481312,312
2009-12-01,Enfield,72.65932191,314
2009-12-01,England,85.8424153,75376
2009-12-01,Greenwich,69.46893682,237
